"","GupDM_A_11","GupDM_A_15","GupDM_A1","GupDM_A10","GupDM_A12","GupDM_A13","GupDM_A14","GupDM_A2","GupDM_A3","GupDM_A4","GupDM_A5","GupDM_A6","GupDM_A7","GupDM_A8","GupDM_A9","GupDM_HAG","GupDM_HAH","GupDM_HAI","GupDM_HAJ","GupDM_HAK","GupDM_HAL","GupDM_HAM","GupDM_HAN","GupDM_HAO","GupDM_HAP","GupDM_HAR","GupDM_HAT","GupDM_HBR","GupDM_HCL","GupDM_HCM","GupDM_HCN","GupDM_HCO","GupDM_HCP","GupDM_HCQ","GupDM_HCR","GupDM_HCS","GupDM_HCT","GupDM_HCU","GupDM_HCV","GupDM_HCY","GupDM_HDB","GupDM_HDF","GupDM_HP","GupDM_HR","GupDM_HS","GupDM_JA","GupDM_JB","GupDM_JC","GupDM_JD","GupDM_JE","GupDM_JG","GupDM_JH","GupDM_JI","GupDM_JJ","GupDM_JK","GupDM_JL","GupDM_JM","GupDM_JN","GupDM_JO","GupDM_JP"
"PHOSLIPSYN-PWY: superpathway of phospholipid biosynthesis I (bacteria)",0.0003972916,0.00074699079,0.000479955603,0.000406245932,0.000426108833,0.000438112399,0.00026000104,0.0001043248,0.000126872,6.28681e-05,0.0001972005,0.000146742,0.000403388481,0.00066975987,0.0003326035,0.0001621811,0.00020272934,0.0002210402,0.00012634,0.000273498,0.00023290205,0.000186651995,0.000209309,0.000220966251,0.000126044855,4.72435e-05,0.0001907555,0.000268133,0.000114616,0.000313381,0.00017092044,0.0002034957,0.0001040917,0.0001951115,0.0002305141,0.000258128,0.00020812237,0.0004324139,0.0001911693,0.0001829648,0.000234927,0.00018836624,0.00012908,0.00012895262,0.0001918059,8.82542e-05,0.0002437647,0.00012667171,0.000221419,0.0001221357,0.0002478272,9.328863e-05,0.0002287907,0.0001656405,0.0001229009,0.0001258116,0.00015579831,0.00011405364,0.0001933726,0.0002204084
"POLYAMINSYN3-PWY: superpathway of polyamine biosynthesis II",8.30353e-05,0,1.86961e-05,0,0,9.96137e-06,1.07525e-05,8.41779e-06,0,7.91609e-05,9.79443e-06,0,3.67742e-06,0,5.99761e-06,2.19788e-05,4.63338e-05,0,3.72434e-05,4.5597e-05,4.116e-05,7.73197e-06,2.99348e-05,3.313e-05,1.759706e-05,0,2.16226e-05,0,1.62497e-05,0,2.26859e-05,0,0,1.48806e-05,2.5664e-05,0,2.88436e-05,0,0,8.11058e-06,1.84982e-05,5.60359e-06,0,0,2.27128e-05,0,0,0,0,0,0,0,0,0,0,2.649189e-05,0,0,0,1.59088e-05
"POLYAMSYN-PWY: superpathway of polyamine biosynthesis I",0.00017906311,0.00044242779,0.0002686294185,0.000357173656,0.00043009623,0.000216214792,0.0001280093,3.29269e-05,0,0.00010984873,0.0001753089,0,0.000343501123,0.00047885004,0.000339552908,2.79703e-05,3.74711e-05,1.921594e-05,4.81828e-05,5.31825e-05,9.043149e-05,0.000131384717,5.4022e-05,5.16314e-05,4.9466706e-05,8.87089e-06,0.00010577627,9.84874e-05,1.20174e-05,8.4579629e-05,6.25896e-05,9.00563e-05,7.175381e-05,6.72163e-05,9.868447e-05,5.399037e-05,0.0002713251,0.000275062968,9.030714e-05,6.97384e-05,0.00012035169,4.688029e-05,3.986241e-05,5.364746e-05,0.00013252222,4.24974e-05,6.04288e-05,5.397011e-05,9.87016e-05,4.7704e-05,0.0001682974,5.930159e-05,9.21783e-05,0.0001167457,3.12962e-05,7.23891e-05,6.579561e-05,4.734049e-05,0.0001068856,0.000131139
"POLYISOPRENSYN-PWY: polyisoprenoid biosynthesis (E. coli)",0.0001111773,0.000376741782,0.0002285300164,0.00023145627,0.000228700379,0.000161558526,0.00011566731,3.275841e-05,0.000133765,0,4.19781e-05,1.96221e-05,0.0001629328,0.00040996744,0.00010716314,4.68571e-06,6.56585e-06,5.38775e-06,0.000106225,0,4.012522e-05,5.7922865e-05,0.000140335,2.511858e-05,5.42674e-06,0,3.378084e-05,0,0,2.327939e-05,2.416091e-05,8.89635e-06,5.4221962e-05,4.15504e-05,3.648655e-05,1.953352e-05,6.630271e-05,0.000105172,6.1124e-06,5.109492e-05,1.24984e-05,0.000106887,0,2.312025e-05,8.48028e-06,7.1186e-06,4.24349e-05,6.877189e-05,6.355368e-05,3.85418e-05,8.76455e-05,0.00011285468,7.71957e-05,5.28789e-05,5.420068e-05,5.91717e-06,8.729684e-05,7.737221e-05,6.691385e-05,5.242928e-05
"PPGPPMET-PWY: ppGpp biosynthesis",0.000194277257,9.0125813e-05,0.0001279368066,0.000144147853,0.00025638124,0.00021726531,4.647025e-05,2.500076e-05,0,0,2.646838e-05,1.76773e-05,0.000175477516,8.7739883e-05,0.000107502288,5.40319e-06,0,1.62299e-05,0,1.576749e-05,4.3044815e-05,4.163691e-05,4.708045e-05,4.2887297e-05,3.8885552e-05,0,3.780077e-05,0,0,3.2379377e-05,1.997666e-06,0,2.046313e-05,1.40724e-05,9.74259e-06,1.461986e-05,7.702027e-05,9.72831e-05,0,2.973312e-05,0,0,0,1.345022e-05,3.31501e-06,0,1.146415e-05,3.55473e-06,1.042915e-05,0,3.97081e-05,5.019345e-06,2.957938e-05,3.404907e-05,5.57408e-06,0,2.07381e-06,1.50215e-05,2.027825e-05,3.584452e-05
"PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY: protocatechuate degradation II (ortho-cleavage pathway)",0,0,1.09470501e-05,1.1574885e-05,0.000146843033,3.9625271e-05,0,0,0,0,0,0,8.7753527e-05,0,2.4252696e-05,0,0,0,0,0,0,0,0,3.25009e-06,4.74452e-06,0,4.69076e-06,0,0,0,0,0,0,3.35077e-06,0,0,3.200501e-05,5.4824899e-05,0,0,0,0,0,9.44029e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PRPP-PWY: superpathway of histidine, purine, and pyrimidine biosynthesis",0.0002285959,0.00024691,0.00027966797,0.00030001797,0.00030864892,0.00025896094,0.00017775209,5.33546e-05,7.11913e-05,0,0.000125408,4.06942e-05,0.0002905157,0.000291664,0.0002459307,0,0,0,0,8.77885e-05,9.96221e-05,0.00015524243,0.000115388,3.90621e-05,6.29197e-05,0,5.42991e-05,0,0,0.000108119,6.94843e-05,0,0.0001293316,4.32497e-05,6.60423e-05,9.82301e-05,0.0001950946,0.0002576455,0,6.58577e-05,0,0.000113469,2.13785e-05,5.32705e-05,4.215229e-05,0,0,8.3617e-05,0.0001346125,7.50632e-05,0.0001893799,0,0.0001013901,0.00014609882,6.53694e-05,0,0.000105518,6.99188e-05,0.000122221,0.000143386
"PWY-1042: glycolysis IV (plant cytosol)",0.00071659139,0.00068980272,0.000701183451,0.000648355734,0.001008674455,0.000812914564,0.000558671798,0.00057406288,0.00080937846,0.00083311859,0.00072702274,0.00085198643,0.000952889464,0.000783592014,0.00103217011,0.00134525819,0.0013567157,0.00122445899,0.00072065679,0.0012718735,0.000995810337,0.000616272925,0.00101516846,0.000783579059,0.001489334842,0.0018281978,0.001152853,0.00090169885,0.00206068393,0.00126620735,0.00068008082,0.0013640286,0.00052401846,0.00064053735,0.00084376866,0.0015015109,0.0006118357,0.000739317028,0.00135817673,0.00038794006,0.0009662069,0.0006840904,0.00125437149,0.00138677666,0.001289669239,0.0006799975,0.0008905317,0.00046201242,0.00049694209,0.0006541718,0.00069505001,0.00056109176,0.00065094854,0.00048866241,0.00061940065,0.00063294751,0.00052937564,0.00049839406,0.00070389889,0.00067465956
"PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis I",0.000199796805,0.00054254243,0.0003532550644,0.000354160717,0.000336521818,0.000317536969,0.000239454365,3.64785e-05,0.00018553411,0.0001144476,0.00028710753,0.00020041489,0.000439006249,0.00051200688,0.00045033659,0.00088283,0.0006845545,0.0008392484,0.00030482643,0.00066219214,0.00044297757,0.00017859561,0.00038852807,0.000432478772,0.00078095484,0.0012363827,0.00072873832,0.00039998028,0.0008680603,0.0005831563,0.00023154504,0.0007954555,0.00010603894,0.00041041027,0.00027384249,0.0005870039,0.00158023528,0.00041845457,0.0007836541,0.000187255569,0.0003702909,0.00042506695,0.00063824187,0.00083702068,0.00095345976,0.00010581471,0.00036304826,0.00015731766,0.000188983499,0.00017427525,0.00018587168,0.00012892108,0.000256915752,0.00017202242,0.000119817358,0.000106456397,0.000149133559,0.00012712566,0.000295684013,0.00018709258
"PWY-1501: mandelate degradation I",0,0,1.9295048e-06,0,1.13524e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PWY-1541: superpathway of taurine degradation",0,0,3.06792e-06,3.2721e-06,4.56088e-05,4.04677e-06,0,0,0,0,0,0,2.37981e-05,0,4.17905e-06,0,0,0,0,0,4.70891e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.50753e-05,2.71667e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PWY-1861: formaldehyde assimilation II (RuMP Cycle)",0,0.000190209,6.5649885e-05,0,0.00015157496,2.24791e-05,1.332007e-05,8.97771e-05,8.04321e-05,0,3.31548e-05,0,3.52659e-05,0.000191835493,8.4475e-06,0,0,0,0,2.056041e-05,2.9274e-06,1.3653182e-05,0,6.76967e-06,0,0,1.061323e-05,0,0,0,2.076066e-05,0,0,0,0,0,3.20225e-05,2.81501e-05,0,0,0,0,0,0,0,4.49475e-05,0,1.150598e-05,1.51997e-05,0,1.22593e-05,2.06279e-05,2.88202e-05,2.99956e-05,0,3.16114e-05,0,0,1.647585e-05,0
"PWY-2221: Entner-Doudoroff pathway III (semi-phosphorylative)",0,0,0,0,0,7.14139e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.86641e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PWY-241: C4 photosynthetic carbon assimilation cycle, NADP-ME type",0.00018244208,1.13451e-05,0.00014295495,0.000115471,0.00016044928,0.000199584536,8.077617e-05,4.09993e-05,2.71908e-05,1.37656e-05,8.86452e-05,5.41044e-06,0.0002267,1.51404e-05,0.000150475,1.907228e-05,4.399742e-05,7.67417e-06,7.29592e-06,7.37912e-05,7.153534e-05,0.0001422144,6.933079e-05,2.747533e-05,4.338635e-05,0,0.0001017764,0.000107207,2.115886e-05,5.88022e-05,4.77228e-05,2.777072e-05,7.752611e-05,0.00011491396,4.01214e-05,3.07293e-05,2.86109e-05,0.00017232915,3.330684e-05,7.085637e-05,0.000127414,2.709509e-05,2.573774e-05,2.32597e-05,2.058335e-05,0,3.1017e-05,3.502e-05,8.08004e-05,4.91768e-05,0.0001002643,3.41021e-05,5.5385e-05,5.12228e-05,2.531292e-05,0,2.81334e-05,2.534242e-05,6.45645e-05,7.73933e-05
"PWY-2723: trehalose degradation V",0.000102856,0.000389511735,0.000212188742,0.000176708168,0.000278171772,0.000190285984,9.380576e-05,7.0906e-06,5.82947e-05,0,2.420392e-05,0,0.000182391836,0.000422550133,0.00015206891,0,1.925314e-05,4.52845e-06,1.110782e-05,1.053114e-05,3.80328e-05,9.316652e-05,4.68896e-06,2.258145e-05,2.44184e-05,0,4.2749114e-05,2.622713e-05,0,3.01854e-05,5.32145e-06,0,3.930438e-05,2.047555e-05,2.180716e-05,0,0.00011834497,0.00013368666,0,4.950666e-05,1.88276e-05,2.636074e-05,0,1.119478e-05,1.459724e-05,0,0,8.26225e-06,4.22486e-05,8.56612e-06,5.99195e-05,1.447686e-05,3.501731e-05,3.909478e-05,9.65859e-06,4.54489e-06,1.432613e-05,1.416204e-05,2.093728e-05,5.73534e-05
"PWY-2941: L-lysine biosynthesis II",8.5143014e-05,2.488779e-05,9.0453344e-05,0.000170067661,6.176739e-05,5.564413e-05,0.00012422062,0,0.0002738212,9.282416e-05,4.67601e-05,7.68651e-05,0,2.472143e-05,1.661043e-05,2.14761e-05,0.000114504779,0.0001052595,0.0002393322,8.9012e-06,3.421937e-05,4.417708e-05,0.00019967698,8.07386e-05,5.042745e-05,2.18593e-05,4.75858e-05,0.0002479774,6.08089e-05,0,0.00010290763,2.96888e-05,2.48174e-05,2.01076e-05,1.21396e-05,0,0.00022940985,4.78466e-06,4.84006e-05,6.634982e-05,0.000260861,0.00022836552,6.66609e-06,9.931249e-05,1.5787e-05,0.0001143536,0.0001075913,0.0002719303,0.00019060187,7.49956e-05,3.24813e-05,0.00013718412,0.00022514085,0.000183858825,0.00012269759,0.000102617,0.00021973623,0.00020595643,0.0002114499,4.102e-05
"PWY-2942: L-lysine biosynthesis III",0.000509145021,0.000425503982,0.000463910161,0.000446812767,0.000569033437,0.000528363649,0.00059398799,0.00029831287,0.00074793208,0.00062858975,0.00046908976,0.00061087146,0.000598839334,0.000460810846,0.00068498913,0.001183767,0.00086489923,0.00111769096,0.000653409577,0.00092994117,0.00074768241,0.00041567779,0.000693034557,0.000755325392,0.00106814567,0.00144900296,0.00097840515,0.00058078427,0.001482786,0.00082954498,0.000517487982,0.00114588266,0.00035671315,0.00068236902,0.00067192068,0.0009339137,0.00053394354,0.00060802047,0.00112950843,0.000202092776,0.00063201198,0.00060271648,0.00098561824,0.00095524829,0.00110179952,0.00072651624,0.00086242208,0.000551427749,0.00044531117,0.00074251972,0.00045609725,0.000601628182,0.000682463468,0.0004594037,0.000699631424,0.00069233295,0.00054647027,0.000511673293,0.000713900537,0.000518322526
"PWY-3001: superpathway of L-isoleucine biosynthesis I",0.0003259543,0.000734859864,0.000519410087,0.000530335484,0.00056135438,0.000462506974,0.00040299929,0.0001524472,0.00044260952,0.0003076415,0.00033449508,0.0003407229,0.00048829773,0.0007524192,0.000560527117,0.0002139596,0.0002494459,0.000444298653,0.0005361305,0.00037171448,0.000392693948,0.000320690337,0.000468927574,0.000230263979,0.000215938985,6.93172e-05,0.00022475087,0.00050074062,0.0001995032,0.00030331864,0.000378098317,0.00034872841,0.0003297747,0.0005045415,0.00030514787,0.00040661146,0.000605084374,0.00038834451,0.0003459849,0.00014549709,0.00051834331,0.0003332759,0.00032273549,0.00027679785,0.0005237611,0.0002751228,0.0004268013,0.0002915681,0.00025808298,0.0003431327,0.00033050582,0.00033855198,0.00036965245,0.00027388504,0.00034993546,0.000320167,0.00032055561,0.000299237821,0.00036804466,0.00033216665
"PWY-3781: aerobic respiration I (cytochrome c)",0,2.15528e-06,2.7844203e-05,6.57659e-06,0,0.00011296645,2.83467e-05,0,0,0,0,0,0,1.37657e-06,0,4.85832e-05,5.3322e-06,3.52558e-05,2.20301e-05,2.15406e-05,0,2.969879e-05,1.579011e-05,2.097029e-06,1.786198e-05,2.45197e-05,0,6.83432e-06,0,1.905383e-06,3.51742e-05,0,1.572814e-05,0,8.33533e-06,0,0,3.062397e-06,0,3.889553e-05,1.49356e-05,8.65582e-06,4.15303e-05,0,6.42134e-05,0,0,0,0,5.208494e-05,0,0,0,0,4.48825e-05,0,0,0,0,2.365334e-05
"PWY-3801: sucrose degradation II (sucrose synthase)",0,9.7418e-06,1.963985e-05,1.651547e-05,0.00018279179,4.492502e-05,0,0,0,0,0,0,0.00013767347,0,4.69442e-05,0,0,0,0,0,0,0,0,2.045487e-05,0,0,0,0,0,0,0,0,0,0,0,6.8622e-05,4.924e-05,8.96463e-05,0,0,0,0,0,2.11953e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PWY-3841: folate transformations II",0.000663502587,0.000333982847,0.000449788941,0.000442486178,0.00050192796,0.000536477938,0.000663312178,0.001659312868,0.00070854891,0.00100230751,0.00095364022,0.00085648839,0.000564549746,0.00034946636,0.00069162063,0.0006586255,0.00041463534,0.000789393411,0.00080265396,0.000793272166,0.00075550074,0.000608712415,0.000839489502,0.000676923177,0.00065072179,0.0006876842,0.00058805334,0.00063400237,0.00084473691,0.0004906811,0.000759329898,0.0005762162,0.00065922426,0.00088288388,0.00088893123,0.00079739054,0.00058830732,0.0007912641,0.0005611089,0.00019094981,0.00064086763,0.00076442824,0.00090194449,0.00059433689,0.000924129322,0.0010737889,0.00099330102,0.000766211481,0.00071444613,0.00103908841,0.000788292965,0.000801967306,0.000849396835,0.000836740351,0.000914938175,0.0011342519,0.000760427532,0.00076939071,0.00089255325,0.000851802702
"PWY-4041: &gamma;-glutamyl cycle",0.000278602873,0.00063105888,0.00035568078,0.00039549979,0.000388361326,0.00031879923,0.00014752484,4.70495e-05,0,6.85503e-06,6.215063e-05,2.10088e-05,0.00028983173,0.00064066593,0.000191093269,2.240286e-05,1.504455e-05,6.07426e-06,1.45315e-05,1.847636e-05,4.767516e-05,0.000132798022,4.920628e-05,6.1627611e-05,3.2604781e-05,0,8.9016616e-05,6.355703e-05,0,7.180354e-05,7.556301e-05,0,9.423258e-05,8.7134041e-05,5.854314e-05,9.63699e-06,0.00011705335,0.000183518409,1.113349e-05,0.00010085461,7.391259e-05,2.001926e-05,6.10961e-06,2.41889e-05,1.368653e-05,5.42707e-06,2.009048e-05,6.984057e-05,0.00010184255,1.6776e-05,0.00015662466,3.097433e-05,8.592124e-05,5.912231e-05,3.21163e-05,0,4.012808e-05,6.431611e-05,6.39684e-05,9.435658e-05
"PWY-4242: pantothenate and coenzyme A biosynthesis III",0.000429963967,0.00029113397,0.00036106269,0.000339079296,0.000341030724,0.000324122799,0.00051868526,0.00013052372,0.00051509879,0.00055759382,0.00044585352,0.00064421557,0.000452984546,0.000303856517,0.00061035643,0.00034659763,0.00038100691,0.00052572858,0.00073288807,0.00050295122,0.00056186725,0.00025947055,0.00077186908,0.00052687974,0.000306026067,0.0001360879,0.000313221,0.0005242204,0.0005950926,0.00043375766,0.000330985388,0.00053814741,0.0003840077,0.00080763584,0.0004318732,0.00060600946,0.00120096562,0.0004351055,0.00056790311,0.00017692455,0.00052885634,0.00058619782,0.00050810051,0.00026842783,0.000632178916,0.0001975281,0.000587408974,0.00046276523,0.00040878201,0.00043479547,0.00026308107,0.0006625603,0.00048701414,0.00034938642,0.000545982172,0.00020031026,0.000535263957,0.00049305933,0.000523450583,0.000334863849
"PWY-4321: L-glutamate degradation IV",0,0,7.33941e-06,1.35486e-05,3.58794e-05,2.585093e-05,0,0,0,0,0,0,2.97599e-05,1.336156e-06,1.45096e-05,0,0,0,0,0,1.158614e-05,0,0,0,0,0,1.1905e-05,0,0,0,0,0,0,0,0,0,1.57699e-05,2.613517e-05,0,0,0,0,3.54773e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PWY-4702: phytate degradation I",0.00020629097,0.000333018293,0.000180548214,0.00017627313,2.03609671e-05,7.1013806e-05,9.752516e-05,1.182137e-05,0,0,3.473832e-05,0,5.851065e-05,0.0003971274,1.153076e-05,2.19514e-05,5.59546e-06,4.07271e-06,0,0,2.972214e-05,3.916498e-05,1.59793e-05,0,0,3.44336e-06,4.0974e-05,0,0,5.973833e-05,0,0,3.4871692e-05,0,3.48723e-05,0,0,9.819437e-05,0,8.368911e-05,0,1.754364e-05,0,6.1175e-06,1.399202e-05,0,3.035095e-05,3.116414e-05,5.85762e-05,0,0.00011832687,8.14741e-06,5.512824e-05,5.273469e-05,4.00718e-06,2.03858e-06,3.592292e-05,6.33948e-06,4.4128e-05,5.973974e-05
"PWY-4722: creatinine degradation II",0,0,1.91339e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85718e-06,0,0,0,0,0,2.38588e-06,0
"PWY-4981: L-proline biosynthesis II (from arginine)",0.0001554212,0.000400855156,0.000243413961,0.000263176036,0.000135122151,0.000230385653,0.0001177361,0.00023627016,0.000199459,0.000321546,8.971173e-05,0.00017193626,0.000172154551,0.0004082229,0.0002808636,3.53722e-05,0,1.966243e-05,0.000127238,5.7172272e-05,4.217702e-05,0.0002406151,0.000178513,7.2212218e-05,1.684746e-05,0,4.528858e-05,9.69425e-05,2.63942e-05,5.03606e-05,0.000303119,2.044878e-05,0.00018531321,8.94602e-05,6.85056e-05,0.0001228132,2.069419e-05,8.14185e-05,1.618133e-05,6.287408e-05,0.0001044975,8.072252e-05,1.168761e-05,1.47962e-05,8.355973e-05,0.0001549079,0.0001029329,0.00010984071,0.0001098571,0.00033933753,0.0001938603,0.0001106047,0.0001233255,0.00013305682,0.00022971016,0.0001619476,0.00012088114,0.0001064889,0.0001352671,0.0002167602
"PWY-4984: urea cycle",3.70225e-05,7.479286e-06,0.000111150389,2.9709258e-05,0.000132638485,0.000194982489,8.85084e-05,4.67873e-05,0.0002576636,1.60878e-05,1.76525e-05,0.000151632,4.8188257e-05,1.267409e-05,0.00022958156,2.27056e-05,0,1.53398e-05,0.000171609,8.31156e-06,0,3.39123e-05,6.27988e-05,2.756694e-05,1.30281e-05,0,0,8.30537e-05,0,1.95954e-05,2.89846e-05,0,0.000172916,0.00018709932,1.888e-05,0,4.404533e-05,8.44626e-06,0,1.53045e-05,0.00010598,9.82383e-05,0,0.00011456615,1.50145e-05,2.17693e-05,0.000121939,0.00015484297,0.0001297345,0.000103003,0,6.60479e-05,0.0001483887,8.389756e-05,8.75239e-05,2.86648e-05,0.00013197955,0.00010975936,0.00013739245,5.02909e-05
"PWY-5004: superpathway of L-citrulline metabolism",0,3.60981e-06,1.14621e-06,0,0,0,0,5.459e-06,0,0,5.50813e-06,0,4.24692e-06,2.98225e-06,0,0,0,0,0,0,0,1.04644e-05,0,0,0,0,0,0,0,4.52437e-06,0,0,1.82916e-05,0,5.2401e-06,0,6.03278e-06,0,0,0,0,0,0,0,0,0,5.65506e-06,6.15143e-06,8.15154e-06,0,0,0,4.94586e-06,8.20789e-06,3.87822e-06,0,7.40289e-06,6.99766e-06,8.39197e-06,2.06994e-05
"PWY-5005: biotin biosynthesis II",2.41221e-05,0,2.0315197e-05,5.161787e-05,6.435395e-05,1.00922e-05,5.90154e-05,0,4.18671e-05,7.17847e-05,2.932333e-05,0,0.000101797,0,2.93544e-05,0,2.0883e-05,3.0614e-05,0,2.433974e-05,1.98999e-05,2.17818e-05,3.508265e-05,3.971942e-05,2.18055e-05,5.17615e-06,0,6.54486e-05,0,3.69796e-05,0,0,6.70408e-05,5.54002e-05,3.782059e-05,2.06976e-05,4.93889e-05,0.00011036035,1.89496e-05,7.83837e-06,5.63375e-05,0,2.3532e-05,0.0001010626,1.54357e-05,1.6991e-05,5.63389e-05,7.613626e-05,6.789307e-05,3.21759e-05,4.91809e-05,8.998026e-05,7.906691e-05,5.108513e-05,6.870556e-05,1.62586e-05,8.379779e-05,7.497778e-05,8.052277e-05,4.501569e-05
"PWY-5022: 4-aminobutanoate degradation V",8.6449e-05,1.511226e-05,7.166538e-05,4.612566e-05,0.00011316615,3.805805e-05,7.599009e-05,1.82803e-05,1.08696e-05,0,3.174297e-05,0,3.406457e-05,8.64901e-06,0.000233892,0,6.3092e-06,0,0,0,0,2.12879e-05,0.00012196916,2.04673e-05,1.37069e-05,0,1.23546e-05,0,0,1.85076e-05,1.59372e-05,6.37725e-06,3.26468e-05,6.25161e-05,1.47786e-05,0,2.36264e-05,1.8112856e-05,0,3.60886e-05,0,3.30168e-05,0,0,1.113582e-05,0,3.07025e-05,2.40718e-05,4.85959e-05,2.523222e-05,2.389744e-05,1.052726e-05,4.36917e-05,5.00915e-05,1.960708e-05,2.30553e-05,2.472896e-05,2.13919e-05,3.81865e-05,3.571658e-05
"PWY-5028: L-histidine degradation II",0,0,3.701819e-06,7.512993e-06,8.700486e-06,1.6419438e-05,0,0,0,0,0,0,5.0054933e-05,0,5.0838426e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PWY-5030: L-histidine degradation III",0.00044722411,1.6872863e-05,0.000143134518,5.2363922e-05,8.07967e-05,2.626932e-05,0.00029526289,0.000264942435,0.00032747455,4.614187e-05,8.924012e-05,0.00034316762,3.2301245e-05,1.468107e-05,5.380006e-05,3.853003e-05,0,1.765309e-05,0.000386337992,6.5388e-06,0,6.1290898e-05,0.00040260519,5.063597e-05,6.45099e-05,0,0,3.39244e-05,0,0,2.833331e-05,8.99833e-06,0.000168903474,0.00042855357,3.06137e-05,0,3.495181e-05,0,9.43224e-06,5.0335446e-05,5.362536e-05,0.0005618452,0,6.106668e-05,1.585413e-05,0,0.00023175347,0.000242147011,0.0001409866,9.627963e-05,0,0.0003324724,0.000205151754,0.000126444349,0.000228879718,1.39042e-05,0.000282924256,0.000268481534,0.000206601264,5.266598e-05
"PWY-5083: NAD/NADH phosphorylation and dephosphorylation",0.00017020078,0.000313872891,0.000228063616,0.000230041194,0.000363148938,0.000254484463,0.00013408654,3.42679e-05,3.72011e-05,0,7.34483e-05,5.1916e-05,0.000257620076,0.000298079317,0.00024859407,4.17302e-05,2.543672e-05,0,4.953225e-05,3.812501e-05,5.9094358e-05,0.000111264893,0.0001052322,6.8767256e-05,3.729855e-05,7.4304e-06,0.0001271027,1.13549e-05,0,1.687133e-05,2.318069e-05,0,5.43198e-05,5.829437e-05,4.52161e-05,2.822417e-05,9.6241907e-05,0.00016092621,7.21711e-06,0.000116703178,2.32679e-05,0.00036146244,0,1.695631e-05,2.42705e-05,0,4.879571e-05,0.00013163789,0.00012431299,2.227623e-05,7.0178888e-05,5.307275e-05,8.475262e-05,0.00010072237,6.145758e-05,1.944267e-05,9.053959e-05,0.00010531201,8.215052e-05,6.032674e-05
"PWY-5088: L-glutamate degradation VIII (to propanoate)",0,0,3.79202e-05,3.5354e-05,0,2.13933e-05,1.78691e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.41157e-06,0,0,0,0,0,0,0,5.89088e-06,1.13464e-05,0,0,2.88141e-06,7.53616e-06,1.86494e-05,0,0,0,2.76386e-06,9.20329e-06,0
"PWY-5097: L-lysine biosynthesis VI",0.000300144934,0.000425742342,0.0004486499341,0.000447897377,0.000585693549,0.000498726543,0.000568304536,0.0003494416,0.00070563349,0.00081033647,0.00051730674,0.00069169301,0.000573507107,0.000455122755,0.00078121832,0.0011687893,0.000897872792,0.00116596604,0.00068986652,0.00098461861,0.00076674207,0.000431936428,0.000706829151,0.000782918432,0.001043981562,0.0014620296,0.00097694225,0.00060936244,0.00151005535,0.00086941145,0.000562823667,0.00116204549,0.00044479475,0.000630136373,0.00070327874,0.0009775216,0.00057576397,0.0005179513,0.00114287245,0.00024147253,0.00063795308,0.00054751848,0.00101060375,0.00092995803,0.00106181189,0.00075229122,0.00084738698,0.00047301105,0.000421471336,0.00073168376,0.00045479116,0.00053927896,0.000668174907,0.00044756177,0.000666722601,0.00075498045,0.000501561614,0.00045760966,0.000688368916,0.000554111776
